"시군구별","용도지역및이용현황별","항목","단위","2006.01 월","2006.02 월","2006.03 월","2006.04 월","2006.05 월","2006.06 월",
"장흥군","녹지지역","지가변동률[%]","%",".112","0","0",".111",".112",".111",
"장흥군","관리지역","지가변동률[%]","%",".064",".054",".056",".048",".093",".104",
"장흥군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"장흥군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"장흥군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"장흥군","농림지역","지가변동률[%]","%",".111",".049",".064",".086",".001",".041",
"장흥군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"장흥군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"장흥군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"장흥군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"장흥군","전","지가변동률[%]","%",".068",".048",".058",".096",".049","0",
"장흥군","답","지가변동률[%]","%",".058",".027",".031",".038",".026",".095",
"장흥군","주거용(대)","지가변동률[%]","%",".012","-.02",".001",".004",".051",".005",
"장흥군","상업용(대)","지가변동률[%]","%",".003",".009",".032",".003",".003",".147",
"장흥군","임야","지가변동률[%]","%",".269",".177",".136",".105",".109",".042",
"장흥군","공장용지","지가변동률[%]","%","0",".067",".067",".655",".435",".433",
"장흥군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"강진군","평균","지가변동률[%]","%",".047",".036",".043",".032",".031",".034",
"강진군","주거지역","지가변동률[%]","%",".03",".008",".044",".01","-.002","-.021",
"강진군","상업지역","지가변동률[%]","%","0","-.044","0","0","0","0",
"강진군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"강진군","녹지지역","지가변동률[%]","%",".059",".137",".138",".058",".009",".099",
"강진군","관리지역","지가변동률[%]","%","0",".003",".094",".038",".042",".023",
"강진군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"강진군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"강진군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"강진군","농림지역","지가변동률[%]","%",".066",".055",".01",".033",".047",".054",
"강진군","자연환경보전지역","지가변동률[%]","%",".105",".03",".061",".072",".062",".02",
"강진군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"강진군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"강진군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"강진군","전","지가변동률[%]","%",".051",".024",".07",".039",".088",".079",
"강진군","답","지가변동률[%]","%",".076",".079",".058",".07",".055",".065",
"강진군","주거용(대)","지가변동률[%]","%",".057",".039",".067","-.004","-.009","-.007",
"강진군","상업용(대)","지가변동률[%]","%","0","-.037","0","0","0","0",
"강진군","임야","지가변동률[%]","%","-.057","-.045","0","-.003","0","0",
"강진군","공장용지","지가변동률[%]","%","0","0","0",".488",".243","0",
"강진군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"해남군","평균","지가변동률[%]","%",".289",".363",".343",".371",".329",".325",
"해남군","주거지역","지가변동률[%]","%",".037",".057",".037",".148",".045",".066",
"해남군","상업지역","지가변동률[%]","%",".06",".103",".103","0",".311",".124",
"해남군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"해남군","녹지지역","지가변동률[%]","%",".192",".023",".132",".214",".229",".218",
"해남군","관리지역","지가변동률[%]","%",".558",".722",".907",".641",".494",".452",
"해남군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"해남군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"해남군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"해남군","농림지역","지가변동률[%]","%",".283",".319",".124",".336",".327",".398",
"해남군","자연환경보전지역","지가변동률[%]","%","0",".434",".37",".439",".373",".186",
"해남군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"해남군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"해남군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"해남군","전","지가변동률[%]","%",".389",".5",".847",".652",".588",".578",
"해남군","답","지가변동률[%]","%",".112",".465",".25",".278",".291",".288",
"해남군","주거용(대)","지가변동률[%]","%",".319",".302",".3",".319",".248",".176",
"해남군","상업용(대)","지가변동률[%]","%",".58",".7",".536",".306",".326",".181",
"해남군","임야","지가변동률[%]","%",".291",".166",".195",".319",".165",".288",
"해남군","공장용지","지가변동률[%]","%","0","0","0",".859","0","0",
"해남군","기타","지가변동률[%]","%","1.64","1.613","4.762","3.03","1.471","1.449",
"영암군","평균","지가변동률[%]","%",".102",".092",".146",".182",".146",".159",
"영암군","주거지역","지가변동률[%]","%",".001",".123",".042",".177",".03",".068",
"영암군","상업지역","지가변동률[%]","%","0","0",".019",".049","0","0",
"영암군","공업지역","지가변동률[%]","%","0","0",".037",".131",".122",".031",
"영암군","녹지지역","지가변동률[%]","%",".145",".14",".199",".171",".22",".244",
"영암군","관리지역","지가변동률[%]","%",".24",".164",".171",".285",".215",".256",
"영암군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영암군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영암군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영암군","농림지역","지가변동률[%]","%",".086",".073",".223",".188",".099",".157",
"영암군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"영암군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"영암군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"영암군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"영암군","전","지가변동률[%]","%",".147",".151",".339",".192",".12",".26",
"영암군","답","지가변동률[%]","%",".118",".076",".151",".186",".153",".145",
"영암군","주거용(대)","지가변동률[%]","%",".046",".11",".048",".246",".124",".158",
"영암군","상업용(대)","지가변동률[%]","%","0","0",".008",".239","0",".017",
"영암군","임야","지가변동률[%]","%",".397",".297",".296",".281",".436",".434",
"영암군","공장용지","지가변동률[%]","%",".041",".021",".059",".039",".127",".054",
"영암군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"무안군","평균","지가변동률[%]","%",".384",".31",".386",".423",".352",".505",
"무안군","주거지역","지가변동률[%]","%",".208",".112",".039",".102",".115",".133",
"무안군","상업지역","지가변동률[%]","%",".029",".073",".031",".053",".046",".175",
"무안군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"무안군","녹지지역","지가변동률[%]","%",".738",".323",".328",".334",".16",".338",
"무안군","관리지역","지가변동률[%]","%",".515",".409",".48",".573",".613",".729",
"무안군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"무안군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"무안군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"무안군","농림지역","지가변동률[%]","%",".495",".416",".512",".637",".421",".639",
"무안군","자연환경보전지역","지가변동률[%]","%",".13",".415","1.178",".506",".403",".791",
"무안군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"무안군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"무안군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"무안군","전","지가변동률[%]","%",".658",".402",".405",".597",".467",".703",
"무안군","답","지가변동률[%]","%",".477",".316",".54",".569",".458",".624",
"무안군","주거용(대)","지가변동률[%]","%",".358",".275",".33",".266",".133",".258",
"무안군","상업용(대)","지가변동률[%]","%",".039",".067",".03",".132",".065",".158",
"무안군","임야","지가변동률[%]","%",".697",".775",".758",".642",".843",".921",
"무안군","공장용지","지가변동률[%]","%",".104",".104",".103",".19","0","0",
"무안군","기타","지가변동률[%]","%","0","0","0","0","1.667","1.639",
"나주군","평균","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","전","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","답","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","임야","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"나주군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"함평군","평균","지가변동률[%]","%",".049",".097",".073",".084",".077",".093",
"함평군","주거지역","지가변동률[%]","%","0",".023",".027","0","0","0",
"함평군","상업지역","지가변동률[%]","%","0",".105","0",".105","0","0",
"함평군","공업지역","지가변동률[%]","%",".921",".914",".379",".377",".377",".375",
"함평군","녹지지역","지가변동률[%]","%",".104",".158",".106",".158",".106",".106",
"함평군","관리지역","지가변동률[%]","%","0",".057",".102",".078",".084",".124",
"함평군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"함평군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"함평군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"함평군","농림지역","지가변동률[%]","%",".046",".065",".06",".061",".08",".108",
"함평군","자연환경보전지역","지가변동률[%]","%",".083",".209",".069",".136",".099",".066",
"함평군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"함평군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"함평군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"함평군","전","지가변동률[%]","%",".095",".131",".117",".109",".095",".144",
"함평군","답","지가변동률[%]","%",".061",".119",".117",".117",".136",".162",
"함평군","주거용(대)","지가변동률[%]","%","0",".014",".012","0","0","0",
"함평군","상업용(대)","지가변동률[%]","%","0",".023",".015",".023","0","0",
"함평군","임야","지가변동률[%]","%","0",".113",".022",".047",".047",".022",
"함평군","공장용지","지가변동률[%]","%","0","0","0","0","0","0",
"함평군","기타","지가변동률[%]","%","0","0",".715",".709",".704",".933",
"영광군","평균","지가변동률[%]","%",".022",".015",".009",".027",".021",".017",
"영광군","주거지역","지가변동률[%]","%",".01",".045",".035","0",".035","0",
"영광군","상업지역","지가변동률[%]","%","0","0","0","0","0","0",
"영광군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"영광군","녹지지역","지가변동률[%]","%","0",".036",".014","0",".032",".049",
"영광군","관리지역","지가변동률[%]","%",".06",".025",".021",".052",".051",".021",
"영광군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영광군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영광군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영광군","농림지역","지가변동률[%]","%",".024","0","0",".04",".005",".02",
"영광군","자연환경보전지역","지가변동률[%]","%","0","0","0",".018",".015","0",
"영광군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"영광군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
